Id,Date,TotalSteps,TotalDistance,TotalActiveMinutes,Heart_rate,Calories
4388161847,2016-05-02,10096,8.39999961853027,241,66.394961051606671,3147
4388161847,2016-04-23,13236,10.1800003051758,278,67.080742011580554,3306
4388161847,2016-04-18,11009,9.10000038146973,274,81.490994907464867,3274
4388161847,2016-04-24,10243,7.88000011444092,261,62.101696871753433,2885
4388161847,2016-04-16,6580,5.05999994277954,268,75.476588628762542,3073
4388161847,2016-04-28,10074,7.75,262,62.326483431800654,2969
4388161847,2016-04-21,10055,7.73000001907349,291,63.0992791197673,3069
4388161847,2016-04-13,10993,8.44999980926514,165,67.043128654970729,3092
4388161847,2016-05-10,10299,7.92000007629395,294,61.22121701669365,3061
4388161847,2016-05-01,10255,7.8899998664856,268,60.022179472671738,2926
4388161847,2016-04-19,10181,7.82999992370605,285,65.532456329523427,3015
4388161847,2016-04-29,9232,7.09999990463257,265,66.105888636667089,2979
4388161847,2016-05-03,12727,9.78999996185303,342,66.622351421188682,3290
4388161847,2016-05-11,10201,7.84000015258789,282,59.971966110142034,2954
4388161847,2016-05-09,10218,7.8600001335144,283,64.051717171717186,3013
4388161847,2016-05-04,12375,9.52000045776367,307,61.947666812036665,3162
4388161847,2016-04-26,9461,7.28000020980835,261,62.513598439700914,2929
4388161847,2016-04-22,12139,9.34000015258789,322,73.277199232666561,3544
4388161847,2016-04-25,12961,9.97000026702881,343,67.512050521974473,3288
4388161847,2016-05-08,17298,14.3800001144409,323,76.7801103776648,3934
4388161847,2016-04-20,10553,8.11999988555908,289,65.401258680555557,3083
4388161847,2016-04-14,8863,6.82000017166138,264,68.438717532467521,2998
6775888955,2016-04-20,10771,7.71999979019165,361,105.63590795169743,3727
6775888955,2016-04-15,1282,0.920000016689301,58,80.594500723589,2127
6775888955,2016-04-22,637,0.46000000834465,20,90.888235294117635,1922
6775888955,2016-05-07,1967,1.4099999666214,56,94.221827861579428,1032
6775888955,2016-04-25,6474,4.6399998664856,138,94.664819944598378,2484
6775888955,2016-04-28,703,0.5,30,104.70873786407768,1993
6775888955,2016-04-13,4053,2.91000008583069,120,82.719743765728637,2400
6775888955,2016-04-16,4732,3.39000010490417,63,108.61629881154501,2225
6775888955,2016-04-24,2153,1.53999996185303,40,109.78962536023057,2053
6775888955,2016-04-14,5162,3.70000004768372,143,79.268076733890865,2507
6775888955,2016-04-26,7091,5.26999998092651,119,99.660205935796526,2584
6775888955,2016-04-18,8294,5.94999980926514,207,97.719497842291062,2798
6775888955,2016-05-01,2487,1.77999997138977,93,107.13917050691242,2319
6775888955,2016-05-06,4697,3.36999988555908,122,98.857510729613736,2496
6775888955,2016-04-30,2503,1.78999996185303,96,96.102153506350064,2280
6775888955,2016-04-17,2497,1.78999996185303,48,102.3688699360341,2067
5553957443,2016-04-13,4832,3.16000008583069,226,61.483418208918195,1718
5553957443,2016-04-16,5771,3.76999998092651,288,66.02136440883713,1831
5553957443,2016-04-17,655,0.430000007152557,46,59.377174669450248,1397
5553957443,2016-04-18,3727,2.4300000667572,206,65.384402863242542,1683
5553957443,2016-04-20,2713,1.76999998092651,148,60.040417526398826,1570
5553957443,2016-04-23,4112,2.69000005722046,272,67.07407854984892,1776
5553957443,2016-04-24,1807,1.17999994754791,104,63.972763141148029,1507
5553957443,2016-04-30,1202,0.779999971389771,84,65.77999501122477,1463
5553957443,2016-05-01,5164,3.36999988555908,237,66.543449895615879,1747
5553957443,2016-05-04,4249,2.76999998092651,224,61.672183473223775,1698
5553957443,2016-05-07,1868,1.22000002861023,96,63.026442307692314,1494
5553957443,2016-05-11,4926,3.22000002861023,195,65.400508905852448,1693
5553957443,2016-05-12,3121,2.03999996185303,62,64.195322650498085,741
5553957443,2016-05-08,6083,4.0,221,65.569436094745683,1762
5553957443,2016-05-02,9769,6.38000011444092,259,72.5914265203569,1996
5553957443,2016-05-06,9632,6.28999996185303,259,63.1651966960661,1916
5553957443,2016-04-12,11596,7.57000017166138,309,64.365113500597374,2026
5553957443,2016-04-28,11393,7.63000011444092,227,71.071648014044257,1999
5553957443,2016-04-29,12764,8.32999992370605,331,73.074170081110438,2169
5553957443,2016-04-22,11682,7.63000011444092,311,70.42847711267612,2105
5553957443,2016-04-27,10538,6.88000011444092,238,65.070763928776557,1922
5553957443,2016-04-26,11886,7.76000022888184,296,73.013224251933181,2093
5553957443,2016-05-09,11611,7.57999992370605,332,76.6561288398449,2272
5553957443,2016-04-19,15482,10.1099996566772,346,74.887533106318614,2284
5553957443,2016-05-03,12848,8.39000034332275,302,69.953123331553684,2116
5553957443,2016-05-05,14331,9.51000022888184,314,69.401417257190445,2156
5553957443,2016-04-15,16556,10.8599996566772,335,69.020032840722479,2254
5553957443,2016-05-10,16358,10.710000038147,366,76.8326943871032,2335
5553957443,2016-04-14,17022,11.1199998855591,358,72.560471679096963,2324
5553957443,2016-04-21,12346,8.0600004196167,266,71.332253379510632,2066
5553957443,2016-04-25,10946,7.19000005722046,263,72.0462629569012,2033
5577150313,2016-04-15,12087,9.07999992370605,368,73.682195164990148,4005
5577150313,2016-04-16,14269,10.6599998474121,398,69.842550289805828,4274
5577150313,2016-04-17,12231,9.14000034332275,396,71.117541899441349,4552
5577150313,2016-04-21,10830,8.09000015258789,359,72.3113002176924,4018
5577150313,2016-04-24,15764,11.7799997329712,416,72.268649556248462,4392
5577150313,2016-04-30,12363,9.23999977111816,415,71.555494079893776,4501
5577150313,2016-05-01,13368,9.98999977111816,444,73.703575030819124,4546
5577150313,2016-05-10,8869,6.65000009536743,335,75.29284883200566,3841
5577150313,2016-05-03,11045,8.25,317,70.000690448791673,3795
5577150313,2016-05-04,5206,3.89000010490417,175,62.245881635143384,2755
5577150313,2016-04-13,5077,3.78999996185303,170,59.7035779576913,2551
5577150313,2016-05-09,3421,2.55999994277954,115,68.040246970043412,2489
5577150313,2016-05-11,4038,3.03999996185303,123,67.040679481448407,1665
5577150313,2016-04-12,8135,6.07999992370605,242,65.65607369027056,3405
5577150313,2016-04-20,8330,6.21999979019165,216,69.173068094873784,3192
5577150313,2016-04-27,6805,5.1399998664856,269,66.428277752398358,3294
5577150313,2016-05-06,4950,3.70000004768372,136,70.481960150780864,2643
5577150313,2016-05-02,7439,5.55999994277954,292,64.609466019417454,3014
5577150313,2016-05-05,7550,5.6399998664856,209,72.21057965139849,3004
5577150313,2016-04-19,12574,9.42000007629395,242,70.460251528787381,3501
5577150313,2016-04-23,7638,5.71000003814697,271,65.078999882615335,3152
5577150313,2016-04-14,8596,6.42000007629395,324,76.835712828880332,4022
5577150313,2016-04-22,9172,6.84999990463257,292,64.648487023083348,3329
5577150313,2016-04-18,9893,7.3899998664856,276,68.64909027697297,3625
5577150313,2016-04-26,5325,3.98000001907349,251,65.359881332724825,3088
5577150313,2016-04-29,7924,5.92000007629395,298,66.266414141414174,3544
5577150313,2016-04-25,6393,4.78000020980835,313,67.545454545454618,3374
5577150313,2016-04-28,9841,7.42999982833862,291,70.6877069079674,3580
4020332650,2016-04-14,108,0.0799999982118607,3,90.700966850828735,2011
4020332650,2016-05-03,4496,3.22000002861023,174,77.877009555930158,2828
4020332650,2016-05-06,4369,3.13000011444092,177,75.642832282764076,2704
4020332650,2016-05-07,6132,4.40000009536743,184,89.0917041030248,2975
4020332650,2016-05-08,5862,4.19999980926514,263,78.041061238896248,3089
4020332650,2016-05-10,5546,3.98000001907349,206,72.619703790247755,2926
4020332650,2016-05-12,590,0.419999986886978,21,94.269673704414586,1120
4020332650,2016-05-09,4556,3.26999998092651,181,86.661725955204275,2785
4020332650,2016-05-11,3689,2.65000009536743,144,91.23313239044748,2645
4020332650,2016-05-02,475,0.340000003576279,42,90.3009342436221,2207
4020332650,2016-04-12,8539,6.11999988555908,350,83.49901363248236,3654
4020332650,2016-04-15,1882,1.35000002384186,141,92.925641728327392,2951
4020332650,2016-04-16,1982,1.41999995708466,141,100.90332042707976,3051
4020332650,2016-05-05,11728,8.43000030517578,276,85.574743106895511,3429
4020332650,2016-05-04,10252,7.34999990463257,405,83.456166180367745,3879
4020332650,2016-04-17,16,0.00999999977648258,2,98.826086956521735,1990
6117666160,2016-04-17,7150,5.40000009536743,312,85.353021978021914,2225
6117666160,2016-04-19,11135,8.40999984741211,480,83.50812520449351,2606
6117666160,2016-04-22,8206,6.19999980926514,402,81.702063914780254,2409
6117666160,2016-04-23,11495,8.68000030517578,512,81.795238095238091,2651
6117666160,2016-04-24,7623,5.76000022888184,362,84.205965109735629,2305
6117666160,2016-04-27,9411,7.1100001335144,458,83.149040558220761,2576
6117666160,2016-04-29,9592,7.23999977111816,461,82.162418300653584,2560
6117666160,2016-04-30,6987,5.28000020980835,343,85.345240190040442,2275
6117666160,2016-05-01,8915,6.73000001907349,397,77.43914274160943,2361
6117666160,2016-05-02,4933,3.73000001907349,236,91.6710162119415,2044
6117666160,2016-05-04,2997,2.25999999046326,156,92.8977973568282,1902
6117666160,2016-05-05,9799,7.40000009536743,487,84.718793158397858,2636
6117666160,2016-05-07,7336,5.53999996185303,412,83.87947810703227,2469
6117666160,2016-05-08,7328,5.53000020980835,318,81.140739125694964,2250
6117666160,2016-05-09,4477,3.38000011444092,197,76.466060606060537,1248
6117666160,2016-04-15,14019,10.5900001525879,519,97.943597280911249,2865
6117666160,2016-04-26,9543,7.21000003814697,359,90.572661644695486,2450
6117666160,2016-04-20,10449,8.02000045776367,385,85.504356349379279,2536
6117666160,2016-04-16,14450,10.9099998474121,540,87.027456647398935,2828
6117666160,2016-04-21,19542,15.0100002288818,324,79.401564185544729,4900
6117666160,2016-04-18,5153,3.91000008583069,241,82.914424242424275,2018
6117666160,2016-04-28,3403,2.59999990463257,141,80.0952262555942,1879
6117666160,2016-05-06,3365,2.6800000667572,133,76.57278208441,1838
2026352035,2016-04-17,838,0.519999980926514,60,68.65625,1214
2026352035,2016-04-25,6017,3.73000001907349,260,99.505813953488385,1576
2026352035,2016-05-02,7018,4.34999990463257,355,84.134570765661266,1690
2026352035,2016-05-09,10685,6.61999988555908,401,98.23390081421168,1869
7007744171,2016-04-22,15299,10.2399997711182,375,93.928583690987111,2889
7007744171,2016-04-15,5273,3.52999997138977,202,84.839020946104938,2098
7007744171,2016-04-16,4631,3.09999990463257,203,79.952482269503562,2076
7007744171,2016-04-17,8059,5.3899998664856,305,85.977649469174892,2383
7007744171,2016-04-24,11085,7.42000007629395,419,95.194538424359592,2667
7007744171,2016-04-30,3761,2.51999998092651,200,80.323444976076615,2051
7007744171,2016-05-01,5600,3.75,237,84.964554242749728,2225
7007744171,2016-04-14,11179,8.23999977111816,344,92.3463724506854,2668
7007744171,2016-04-12,14172,10.289999961853,416,96.4264438794043,2937
7007744171,2016-04-27,13541,10.2200002670288,399,95.186252386738417,2830
7007744171,2016-05-06,11459,7.67000007629395,304,87.149999999999991,2553
7007744171,2016-05-02,13041,9.18000030517578,328,86.1057108140948,2642
7007744171,2016-04-28,15128,10.1199998855591,433,89.451664025356649,2836
7007744171,2016-04-19,14194,10.4799995422363,374,94.413805124629633,2812
7007744171,2016-04-13,12862,9.64999961853027,339,93.006401617250617,2742
7007744171,2016-04-26,15090,10.1000003814697,462,90.652125122738084,2939
7007744171,2016-05-05,15010,11.1000003814697,393,97.896373056994776,2933
7007744171,2016-04-25,18229,13.3400001525879,454,94.644760213143869,3055
7007744171,2016-04-23,8093,5.40999984741211,250,93.288727752142378,2284
7007744171,2016-04-18,14816,10.9799995422363,363,93.2134593449568,2832
7007744171,2016-05-03,14510,10.8699998855591,419,93.361980460341144,2976
7007744171,2016-04-20,15566,11.3100004196167,440,96.796975874957482,3096
7007744171,2016-04-21,13744,9.1899995803833,391,92.194501718213075,2763
7007744171,2016-04-29,20067,14.3000001907349,479,93.941418764302043,3180
2022484408,2016-04-20,15112,10.6700000762939,387,83.444039735099338,2897
2022484408,2016-05-09,13379,9.39000034332275,379,81.514482317170646,2709
2022484408,2016-04-23,6001,4.21000003814697,249,71.7556247008138,2069
2022484408,2016-05-08,3292,2.30999994277954,135,76.958720930232644,1848
2022484408,2016-05-07,6708,4.71000003814697,171,76.068181818181827,1995
2022484408,2016-04-14,10690,7.5,292,72.628597122302182,2312
2022484408,2016-04-18,14131,10.0699996948242,362,82.71282877079986,2770
2022484408,2016-04-13,12024,8.5,340,80.337584396099032,2601
2022484408,2016-04-19,11548,8.52999973297119,288,81.9540000000001,2489
2022484408,2016-04-25,11369,8.01000022888184,269,82.599160545645361,2470
2022484408,2016-05-02,10379,7.28999996185303,321,77.171743025339211,2473
2022484408,2016-04-15,11034,8.02999973297119,318,80.437382119954719,2525
2022484408,2016-04-22,12954,9.32999992370605,335,80.125443577005,2638
2022484408,2016-04-16,10100,7.09000015258789,203,75.960547247852361,2177
2022484408,2016-04-12,11875,8.34000015258789,283,75.804177005789839,2390
2022484408,2016-05-12,9117,6.40999984741211,268,81.4136660051035,1853
2022484408,2016-05-06,10227,7.17999982833862,336,81.7220977976857,2498
2022484408,2016-04-27,10159,7.13000011444092,321,80.899121819410013,2463
2022484408,2016-04-28,10140,7.11999988555908,317,71.251033986693045,2296
2022484408,2016-05-05,11895,8.35000038146973,328,80.7100311157209,2609
2022484408,2016-04-30,18387,12.9099998474121,397,77.549216186656949,2732
2022484408,2016-05-11,13272,9.31999969482422,307,83.522721921356222,2544
2022484408,2016-04-24,13481,10.2799997329712,279,82.4212401995723,2529
2022484408,2016-05-04,11768,8.28999996185303,335,82.8033734939759,2649
2022484408,2016-05-01,10538,7.40000009536743,298,73.5314591700134,2380
2022484408,2016-05-10,12798,8.97999954223633,356,86.5847977114834,2797
2022484408,2016-04-17,15112,11.3999996185303,388,83.917138237671736,2782
2022484408,2016-04-26,10119,7.19000005722046,354,83.278374507697791,2793
2022484408,2016-04-29,10245,7.19000005722046,342,83.412872516556277,2611
2022484408,2016-04-21,12453,8.73999977111816,412,86.374819624819608,3158
2022484408,2016-05-03,12183,8.73999977111816,336,83.019621583742165,2752
8792009665,2016-04-23,5245,3.35999989509583,285,77.82583837273225,2748
8792009665,2016-04-12,2564,1.63999998569489,116,68.921576380651175,2044
8792009665,2016-04-13,1320,0.839999973773956,82,68.506091496767709,1934
8792009665,2016-04-14,1219,0.779999971389771,84,69.0893982039941,1963
8792009665,2016-04-15,2483,1.5900000333786,126,66.863522884882073,2009
8792009665,2016-04-21,144,0.0900000035762787,9,80.804347826086939,1720
8792009665,2016-04-26,1321,0.850000023841858,80,69.843118922961779,1928
8792009665,2016-04-27,1758,1.12999999523163,112,68.792053295265291,2067
8792009665,2016-04-28,6157,3.94000005722046,310,76.70162150629406,2780
8792009665,2016-05-01,1619,1.03999996185303,79,67.810170672239664,1962
8792009665,2016-05-02,1831,1.16999995708466,101,67.403918705123459,2015
8792009665,2016-05-03,2421,1.54999995231628,156,74.3719397363465,2297
8792009665,2016-05-04,2283,1.46000003814697,129,74.978146611341572,2067
8792009665,2016-04-24,400,0.259999990463257,30,76.038632986627064,1799
8792009665,2016-04-20,3147,2.00999999046326,149,69.6181584030908,2188
8792009665,2016-04-29,8360,5.34999990463257,400,80.911530257101191,3101
8792009665,2016-04-30,7174,4.59000015258789,331,81.464641986255842,2896
8792009665,2016-04-22,4068,2.59999990463257,216,70.2614782299206,2419
6962181067,2016-05-02,12912,8.53999996185303,370,79.674091195629288,2162
6962181067,2016-04-14,1551,1.02999997138977,86,70.126220793670313,1466
6962181067,2016-04-15,5563,3.6800000667572,217,72.9919808497905,1756
6962181067,2016-04-24,5029,3.3199999332428,199,68.823440934860542,1705
6962181067,2016-05-01,5454,3.60999989509583,215,73.290390316205574,1740
6962181067,2016-05-07,6815,4.5,328,76.976003745756742,1947
6962181067,2016-04-20,13928,9.55000019073486,349,74.906010805943268,2174
6962181067,2016-04-26,10433,6.90000009536743,297,77.075361668722678,2012
6962181067,2016-05-11,6722,4.44000005722046,230,79.251042352424761,1855
6962181067,2016-04-28,12627,8.35000038146973,334,82.0752688172043,2182
6962181067,2016-05-12,3587,2.36999988555908,113,75.71574096531657,928
6962181067,2016-04-12,10199,6.73999977111816,253,85.0363201391909,1994
6962181067,2016-05-08,4188,2.76999998092651,165,74.997097442985492,1659
6962181067,2016-04-29,10762,7.1100001335144,396,80.963520492253693,2254
6962181067,2016-04-30,10081,6.65999984741211,285,80.162664783427545,2002
6962181067,2016-05-09,12342,8.72000026702881,295,77.017627830959626,2105
6962181067,2016-05-05,10524,6.96000003814697,341,76.644762272902923,2066
6962181067,2016-04-13,5652,3.74000000953674,174,80.519598354706,1718
6962181067,2016-04-21,11835,9.71000003814697,294,83.471302066251269,2179
6962181067,2016-04-25,13239,9.27000045776367,348,73.989882327064791,2194
6962181067,2016-04-22,10725,7.09000015258789,303,79.116271373414207,2086
6962181067,2016-05-10,15448,10.210000038147,371,83.322082506066693,2361
6962181067,2016-05-03,12109,8.11999988555908,324,75.404362224506173,2072
6962181067,2016-04-19,10742,7.09999990463257,271,77.4285880167209,2046
6962181067,2016-04-23,20031,13.2399997711182,446,84.645900974025992,2571
6962181067,2016-04-18,11404,7.53999996185303,293,76.9169910837624,2039
6962181067,2016-05-06,5908,3.91000008583069,299,72.334367383115463,1850
6962181067,2016-04-27,10320,6.82000017166138,324,72.996974985456646,2034
6962181067,2016-04-17,10145,6.71000003814697,313,76.6644888082275,2027
6962181067,2016-05-04,10147,6.71000003814697,335,79.474591057797142,2086
6962181067,2016-04-16,13217,8.73999977111816,333,82.040182186234844,2173
6775888955,2016-04-19,0,0.0,0,99.461538461538467,1841
6775888955,2016-04-29,0,0.0,0,81.789473684210535,1841
